source,target,weight
5941,176,2.0
5942,150,4.0
5943,150,2.0
5944,150,2.0
5945,150,2.0
5946,150,2.0
5947,150,4.0
5948,646,2.0
5949,165,2.0
5949,510,2.0
5950,29,2.0
5951,166,2.0
5952,172,4.0
5953,152,4.0
5954,152,2.0
5955,150,2.0
5956,152,4.0
5957,152,2.0
5958,152,2.0
5959,151,2.0
5960,150,6.0
5961,166,2.0
5962,29,2.0
5963,152,2.0
5964,150,4.0
5965,152,2.0
5966,3075,2.0
5967,312,2.0
5968,1483,4.0
5969,474,4.0
5970,1474,4.0
5971,312,2.0
5971,623,2.0
5972,3075,2.0
5973,150,2.0
5974,116,2.0
5975,58,2.0
5975,138,2.0
5976,104,4.0
5977,172,2.0
5978,152,2.0
5979,49,2.0
5979,150,6.0
5979,190,6.0
5979,198,2.0
5979,205,2.0
5979,289,4.0
5979,329,2.0
5979,445,2.0
5979,459,2.0
5979,579,6.0
5979,1122,2.0
5979,1240,2.0
5979,1242,2.0
5979,2109,2.0
5979,2573,2.0
5980,1129,6.0
5981,40,2.0
5981,58,2.0
5981,63,2.0
5981,65,2.0
5981,198,2.0
5981,205,2.0
5981,1240,2.0
5982,515,2.0
5983,2330,2.0
5984,1241,2.0
5985,15,2.0
5986,15,2.0
5987,15,2.0
5988,4068,2.0
5989,2985,2.0
5990,2354,6.0
5991,1861,6.0
5992,1723,34.0
5993,1701,6.0
5994,1701,6.0
5995,1532,4.0
5995,1537,16.0
5996,1479,10.0
5997,1388,6.0
5997,1537,4.0
5998,1388,6.0
5999,2496,6.0
6000,1251,10.0
6001,1169,6.0
6002,1164,6.0
6003,1051,6.0
6004,150,6.0
6005,150,6.0
6006,150,6.0
6007,1126,6.0
6008,499,6.0
6009,720,6.0
6010,349,10.0
6011,138,22.0
6012,164,8.0
6013,237,6.0
6014,237,6.0
6015,241,8.0
6016,216,6.0
6017,216,6.0
6018,5,14.0
6018,88,10.0
6018,112,8.0
6018,146,6.0
6018,151,8.0
6018,175,4.0
6018,182,20.0
6018,198,8.0
6018,1157,4.0
6019,80,4.0
6019,108,4.0
6019,110,4.0
6020,32,4.0
6020,36,4.0
6020,138,4.0
6020,150,4.0
6020,170,4.0
6020,349,4.0
6020,381,4.0
6020,432,4.0
6020,445,4.0
6020,2707,4.0
6021,228,4.0
6022,175,4.0
6023,666,4.0
6024,190,4.0
6025,705,4.0
6026,23,4.0
6026,29,4.0
6026,138,4.0
6026,150,4.0
6026,164,8.0
6027,792,4.0
6028,930,4.0
6029,1019,4.0
6030,150,4.0
6031,150,4.0
6032,1087,4.0
6033,1172,4.0
6033,1396,4.0
6033,2354,4.0
6034,1197,4.0
6035,1240,4.0
6036,1343,4.0
6037,1451,4.0
6038,1451,4.0
6039,1463,4.0
6040,1463,4.0
6041,1463,4.0
6042,225,12.0
6042,1430,4.0
6043,1476,4.0
6044,1476,4.0
6045,225,4.0
6046,225,4.0
6047,1537,8.0
6048,1537,4.0
6048,1543,4.0
6049,1543,4.0
6050,1573,4.0
6051,1573,4.0
6052,1659,4.0
6053,1764,4.0
6054,1815,4.0
6055,1723,4.0
6056,1927,4.0
6057,1982,4.0
6058,2386,4.0
6059,499,4.0
6060,1673,4.0
